latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-4.26362,-43.35312,319.9,0.57,0.69,2020-08-12,0324,1,nominal,2.0NRT,292.2,4.8,N
-4.84233,-42.89222,329,0.52,0.66,2020-08-12,0324,1,nominal,2.0NRT,293,4.8,N
-4.84152,-42.8969,309.2,0.52,0.66,2020-08-12,0324,1,nominal,2.0NRT,291.7,4.2,N
-4.84215,-42.89563,328.8,0.51,0.66,2020-08-12,0324,1,nominal,2.0NRT,292.2,5.1,N
-4.84299,-42.89093,309.2,0.51,0.66,2020-08-12,0324,1,nominal,2.0NRT,290.8,4.1,N
-6.59674,-35.13054,328.8,0.46,0.39,2020-08-12,0324,1,nominal,2.0NRT,293.6,4.9,N
-6.5974,-35.12642,338,0.46,0.39,2020-08-12,0324,1,nominal,2.0NRT,294.8,4.9,N
-6.60099,-35.12704,302.8,0.46,0.39,2020-08-12,0324,1,nominal,2.0NRT,292,4.9,N
-6.59506,-35.12926,313.7,0.46,0.39,2020-08-12,0324,1,nominal,2.0NRT,293.5,5.3,N
-6.59865,-35.12987,325.9,0.46,0.39,2020-08-12,0324,1,nominal,2.0NRT,293.1,5.3,N
-6.59933,-35.12576,342.5,0.46,0.39,2020-08-12,0324,1,nominal,2.0NRT,294.1,5.3,N
-6.38019,-37.19202,310.1,0.4,0.44,2020-08-12,0324,1,nominal,2.0NRT,294.3,0.6,N
-6.38426,-37.1927,305,0.4,0.44,2020-08-12,0324,1,nominal,2.0NRT,293.8,0.6,N
-5.12509,-45.06467,321.9,0.71,0.75,2020-08-12,0324,1,nominal,2.0NRT,290.4,4.8,N
-5.12392,-45.07128,307.6,0.71,0.75,2020-08-12,0324,1,nominal,2.0NRT,289.3,3.1,N
-5.12307,-45.07324,301.1,0.71,0.75,2020-08-12,0324,1,nominal,2.0NRT,289,2.4,N
-5.1243,-45.06651,318.5,0.71,0.75,2020-08-12,0324,1,nominal,2.0NRT,290.1,2.4,N
-5.12545,-45.0602,301.8,0.71,0.75,2020-08-12,0324,1,nominal,2.0NRT,289.8,2.9,N
-5.44293,-43.59887,313.7,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,289.5,2,N
-6.64643,-37.37449,317.6,0.41,0.45,2020-08-12,0324,1,nominal,2.0NRT,293.3,1.7,N
-5.89595,-43.80209,320.4,0.57,0.69,2020-08-12,0324,1,nominal,2.0NRT,289.9,3.1,N
-5.75597,-44.95081,324.3,0.68,0.74,2020-08-12,0324,1,nominal,2.0NRT,289.7,3.2,N
-5.75751,-44.94992,322.3,0.68,0.74,2020-08-12,0324,1,nominal,2.0NRT,289.8,3,N
-5.67462,-45.86715,312.1,0.79,0.78,2020-08-12,0324,1,nominal,2.0NRT,288.7,2.5,N
-5.67595,-45.85991,306.9,0.79,0.78,2020-08-12,0324,1,nominal,2.0NRT,288.7,2.5,N
-5.86926,-44.83698,333.1,0.67,0.74,2020-08-12,0324,1,nominal,2.0NRT,291.4,4.1,N
-5.87594,-44.83861,320.5,0.67,0.74,2020-08-12,0324,1,nominal,2.0NRT,290.1,4.1,N
-5.86448,-44.83632,314.7,0.67,0.74,2020-08-12,0324,1,nominal,2.0NRT,291.1,3.8,N
-5.87118,-44.8378,328.3,0.67,0.74,2020-08-12,0324,1,nominal,2.0NRT,291.2,3.8,N
-5.67708,-45.86686,308.2,0.79,0.78,2020-08-12,0324,1,nominal,2.0NRT,288.9,3.9,N
-5.67846,-45.85961,304,0.79,0.78,2020-08-12,0324,1,nominal,2.0NRT,288.7,3.6,N
-5.87785,-44.8394,312.6,0.67,0.74,2020-08-12,0324,1,nominal,2.0NRT,289.5,1.7,N
-5.8178,-45.54613,298,0.75,0.77,2020-08-12,0324,1,nominal,2.0NRT,287.8,1.4,N
-5.82357,-45.55429,305.4,0.75,0.77,2020-08-12,0324,1,nominal,2.0NRT,288.5,1.4,N
-6.2141,-44.25897,311.1,0.6,0.71,2020-08-12,0324,1,nominal,2.0NRT,292.5,3.7,N
-6.21964,-44.26544,305.3,0.6,0.71,2020-08-12,0324,1,nominal,2.0NRT,291.8,2.1,N
-6.21357,-44.25988,309.3,0.6,0.71,2020-08-12,0324,1,nominal,2.0NRT,291.8,1.6,N
-6.21463,-44.2542,304.3,0.6,0.71,2020-08-12,0324,1,nominal,2.0NRT,292,2.7,N
-6.22017,-44.26046,303.6,0.6,0.71,2020-08-12,0324,1,nominal,2.0NRT,291.7,1.6,N
-6.23027,-44.20596,302.2,0.6,0.7,2020-08-12,0324,1,nominal,2.0NRT,290.8,0.8,N
-6.23683,-44.20661,305.9,0.6,0.7,2020-08-12,0324,1,nominal,2.0NRT,290.4,0.9,N
-6.41941,-43.81685,367,0.56,0.69,2020-08-12,0324,1,high,2.0NRT,296,16.3,N
-6.42031,-43.8118,335.8,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,292,16.3,N
-6.42121,-43.80673,367,0.56,0.69,2020-08-12,0324,1,high,2.0NRT,292.1,16.3,N
-6.42209,-43.80176,349.8,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,292.4,13.5,N
-6.42295,-43.79687,367,0.56,0.69,2020-08-12,0324,1,high,2.0NRT,292.7,13.5,N
-6.41851,-43.82196,302.7,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,291.5,16.3,N
-6.31821,-44.13105,303.3,0.59,0.7,2020-08-12,0324,1,nominal,2.0NRT,291.4,2.3,N
-6.32472,-44.13175,313.5,0.59,0.7,2020-08-12,0324,1,nominal,2.0NRT,291.6,2.3,N
-6.41662,-43.81421,334.5,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,291.7,15.9,N
-6.41755,-43.80915,328.4,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,291.5,12.2,N
-6.41848,-43.80412,367,0.56,0.69,2020-08-12,0324,1,high,2.0NRT,292.8,12.2,N
-6.41938,-43.79923,309,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,291,21.4,N
-6.42199,-43.82037,350.5,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,292.3,15.9,N
-6.42292,-43.81531,349.5,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,296,15.9,N
-6.42569,-43.80028,367,0.56,0.69,2020-08-12,0324,1,high,2.0NRT,292.1,21.4,N
-6.42659,-43.79539,345.6,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,295.3,21.4,N
-6.42478,-43.80521,309.1,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,290.9,12.2,N
-6.42921,-43.81646,348,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,292,15.5,N
-6.43015,-43.81134,348.5,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,292.5,12.5,N
-6.43108,-43.80628,367,0.56,0.69,2020-08-12,0324,1,high,2.0NRT,293.4,12.5,N
-6.432,-43.80131,344,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,291.5,11.9,N
-6.43291,-43.79636,351.3,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,291.4,11.9,N
-6.43644,-43.81252,336.6,0.56,0.69,2020-08-12,0324,1,nominal,2.0NRT,291.1,12.5,N
-7.21967,-39.79798,315.5,0.58,0.52,2020-08-12,0324,1,nominal,2.0NRT,289.6,1.9,N
-7.21937,-39.79814,312.1,0.58,0.52,2020-08-12,0324,1,nominal,2.0NRT,289.6,1.8,N
-8.07415,-34.97723,304.4,0.44,0.38,2020-08-12,0324,1,nominal,2.0NRT,291.9,0.9,N
-7.04882,-41.55924,308.4,0.38,0.59,2020-08-12,0324,1,nominal,2.0NRT,292.8,1.5,N
-7.04939,-41.5561,308,0.38,0.59,2020-08-12,0324,1,nominal,2.0NRT,292.9,0.7,N
-7.04996,-41.5529,303.8,0.38,0.59,2020-08-12,0324,1,nominal,2.0NRT,292.3,0.7,N
-7.05486,-41.55664,302.7,0.38,0.59,2020-08-12,0324,1,nominal,2.0NRT,292,0.9,N
-6.53303,-44.82274,315.4,0.65,0.73,2020-08-12,0324,1,nominal,2.0NRT,290.5,2.7,N
-6.53406,-44.81704,310.3,0.65,0.73,2020-08-12,0324,1,nominal,2.0NRT,290.9,2.6,N
-6.54074,-44.81823,322.3,0.65,0.73,2020-08-12,0324,1,nominal,2.0NRT,290.1,3,N
-6.53048,-44.81694,306,0.65,0.73,2020-08-12,0324,1,nominal,2.0NRT,289.9,1.5,N
-6.53719,-44.81796,331.2,0.65,0.73,2020-08-12,0324,1,nominal,2.0NRT,290.7,3.4,N
-6.53612,-44.82363,306.5,0.65,0.73,2020-08-12,0324,1,nominal,2.0NRT,289.9,3.4,N
-6.80241,-43.78165,302.7,0.55,0.68,2020-08-12,0324,1,nominal,2.0NRT,290.9,0.6,N
-6.80863,-43.78289,302.9,0.55,0.68,2020-08-12,0324,1,nominal,2.0NRT,290.9,1.7,N
-8.38934,-35.02333,313.9,0.44,0.38,2020-08-12,0324,1,nominal,2.0NRT,292.4,1.4,N
-7.07239,-44.71942,320.8,0.63,0.72,2020-08-12,0324,1,nominal,2.0NRT,292.3,2.5,N
-7.07367,-44.71244,309.7,0.63,0.72,2020-08-12,0324,1,nominal,2.0NRT,292.1,2.5,N
-7.07141,-44.71552,325.2,0.63,0.72,2020-08-12,0324,1,nominal,2.0NRT,292.4,3.9,N
-7.34675,-44.89724,323.3,0.64,0.72,2020-08-12,0324,1,nominal,2.0NRT,291.7,3.4,N
-7.34568,-44.903,313,0.64,0.72,2020-08-12,0324,1,nominal,2.0NRT,291.5,3.4,N
-7.34781,-44.89153,314.7,0.64,0.72,2020-08-12,0324,1,nominal,2.0NRT,291.3,3.9,N
-8.21403,-42.33189,320.8,0.41,0.61,2020-08-12,0324,1,nominal,2.0NRT,290.2,1.6,N
-9.04584,-38.23455,304.1,0.43,0.46,2020-08-12,0324,1,nominal,2.0NRT,290,0.7,N
-8.3342,-42.29557,305,0.41,0.61,2020-08-12,0324,1,nominal,2.0NRT,292.2,1.1,N
-8.33974,-42.29658,307.9,0.41,0.61,2020-08-12,0324,1,nominal,2.0NRT,292,1.1,N
-7.87573,-45.16701,299.5,0.65,0.73,2020-08-12,0324,1,nominal,2.0NRT,289.4,1,N
-7.87686,-45.16117,300.3,0.65,0.73,2020-08-12,0324,1,nominal,2.0NRT,289.9,1,N
-8.09948,-45.96258,316.7,0.73,0.76,2020-08-12,0324,1,nominal,2.0NRT,289.1,3.2,N
-8.10072,-45.95611,310,0.73,0.76,2020-08-12,0324,1,nominal,2.0NRT,290,3.2,N
-9.24776,-40.66428,304.8,0.61,0.54,2020-08-12,0324,1,nominal,2.0NRT,290.5,1.3,N
-9.44536,-40.3487,306.3,0.58,0.52,2020-08-12,0324,1,nominal,2.0NRT,291.1,1.4,N
-9.47692,-40.36537,321.5,0.58,0.52,2020-08-12,0324,1,nominal,2.0NRT,291.1,3,N
-9.47599,-40.37062,305.4,0.58,0.52,2020-08-12,0324,1,nominal,2.0NRT,290.2,1.8,N
-9.51789,-40.35674,326.2,0.58,0.52,2020-08-12,0324,1,nominal,2.0NRT,290,15.8,N
-9.51881,-40.35149,346.8,0.58,0.52,2020-08-12,0324,1,nominal,2.0NRT,299.9,53.2,N
-9.51835,-40.35295,350.8,0.58,0.52,2020-08-12,0324,1,nominal,2.0NRT,297.1,54.9,N
-9.51931,-40.34771,331.5,0.58,0.52,2020-08-12,0324,1,nominal,2.0NRT,289.3,18,N
9.77704,-63.26966,344.5,0.39,0.59,2020-08-12,0506,1,nominal,2.0NRT,285.5,4.6,N
9.74732,-63.43254,306.9,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,283.2,0.8,N
9.74685,-63.42889,307.9,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,283.2,0.8,N
9.74156,-63.47467,301.7,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,280.7,2.2,N
9.73605,-63.47567,339.2,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,283.6,2.2,N
9.73702,-63.48315,301.3,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,283.3,1.3,N
9.73654,-63.47942,319.8,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,283,2.2,N
9.73556,-63.4719,300.5,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,281.3,0.6,N
9.73509,-63.46822,297.2,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,279,0.6,N
9.73461,-63.46453,302.6,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,278.3,0.2,N
9.73413,-63.46085,303.6,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,279.2,0.2,N
9.7291,-63.46549,335.6,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,282.8,7.4,N
9.72863,-63.46179,367,0.4,0.6,2020-08-12,0506,1,high,2.0NRT,283.5,7.4,N
9.70088,-63.46481,306.1,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,282.1,1.6,N
9.70043,-63.46128,311,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,281.9,1.6,N
9.65441,-63.53886,331.3,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,272.3,1.6,N
9.65826,-63.56829,297.7,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,272.1,2.2,N
9.65777,-63.56459,299.4,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,271.7,1.9,N
9.65729,-63.5609,296.7,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,271.8,1.9,N
9.65489,-63.54255,296.9,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,272.2,1.6,N
9.65393,-63.53519,301.1,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,272.6,2,N
9.65272,-63.56929,331.4,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,275,2.2,N
9.65224,-63.56557,340.4,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,274.8,1.9,N
9.66101,-63.63301,299.8,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,276.9,0.9,N
9.66052,-63.6292,302.2,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,276.6,0.9,N
9.66003,-63.62541,304,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,276.5,1.1,N
9.65953,-63.62163,301.5,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,276.8,1.1,N
9.65369,-63.57672,298.3,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,274.2,1.4,N
9.6532,-63.573,308.6,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,274.7,2.2,N
9.65175,-63.56186,310.4,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,273.8,1.9,N
9.65127,-63.55817,303.4,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,273,1.1,N
9.65079,-63.55449,299.8,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,273.3,1.1,N
9.65032,-63.55081,297.1,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,273.9,1.2,N
9.65494,-63.63007,334,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,277.2,2,N
9.65445,-63.62628,352.6,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,277.5,3.8,N
9.64622,-63.5628,367,0.41,0.6,2020-08-12,0506,1,high,2.0NRT,277.4,10.1,N
9.64573,-63.5591,367,0.41,0.6,2020-08-12,0506,1,high,2.0NRT,276.2,12,N
9.64526,-63.5554,330.4,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,275.9,12,N
9.65544,-63.6339,306.8,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,277.2,2,N
9.65396,-63.62249,318.5,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,277.8,3.8,N
9.64718,-63.57024,304.5,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,276.3,2.3,N
9.6467,-63.56652,319.5,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,276.3,10.1,N
9.64478,-63.55173,301.4,0.41,0.6,2020-08-12,0506,1,nominal,2.0NRT,275.4,2,N
9.64987,-63.6348,300.7,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,277.4,2,N
9.64938,-63.63098,311,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,277.2,2,N
9.64889,-63.62717,304.5,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,276.8,3.8,N
9.62949,-63.69804,328.1,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,279.5,8,N
9.62901,-63.69424,367,0.42,0.61,2020-08-12,0506,1,high,2.0NRT,280.8,8,N
9.62853,-63.69046,302.2,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,279.1,4.7,N
9.62214,-63.73016,337.7,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,280.1,18.1,N
9.62166,-63.72636,351.7,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,283.2,18.1,N
9.62117,-63.72255,329,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,281,6.5,N
9.62262,-63.73396,308,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,280.2,3.2,N
9.62069,-63.71874,304.5,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,280.8,6.5,N
9.56583,-63.63311,341.3,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,283.1,4.5,N
9.56534,-63.62938,307.8,0.41,0.61,2020-08-12,0506,1,nominal,2.0NRT,282.8,2.8,N
9.47442,-64.39121,355.7,0.46,0.64,2020-08-12,0506,1,nominal,2.0NRT,280.3,7.1,N
9.47569,-64.39334,320.1,0.46,0.64,2020-08-12,0506,1,nominal,2.0NRT,281,4.4,N
9.47513,-64.38905,341.2,0.46,0.64,2020-08-12,0506,1,nominal,2.0NRT,280.8,4.4,N
9.38787,-64.54972,367,0.47,0.64,2020-08-12,0506,1,high,2.0NRT,286.1,13.9,N
9.38733,-64.54536,330.3,0.47,0.64,2020-08-12,0506,1,nominal,2.0NRT,285.9,9.8,N
9.37393,-64.53417,304.9,0.47,0.64,2020-08-12,0506,1,nominal,2.0NRT,277.3,1.6,N
9.38981,-64.5508,341.6,0.47,0.64,2020-08-12,0506,1,nominal,2.0NRT,285.4,10.2,N
9.38924,-64.54642,354.8,0.47,0.64,2020-08-12,0506,1,nominal,2.0NRT,286.9,10.2,N
9.37575,-64.53523,314.1,0.47,0.64,2020-08-12,0506,1,nominal,2.0NRT,278.3,1.6,N
9.27674,-64.04625,355.5,0.44,0.62,2020-08-12,0506,1,nominal,2.0NRT,283.1,8.6,N
9.27623,-64.04228,319.1,0.44,0.62,2020-08-12,0506,1,nominal,2.0NRT,283.9,6.6,N
9.23206,-64.06052,338.4,0.44,0.62,2020-08-12,0506,1,nominal,2.0NRT,285.6,3,N
9.22635,-64.06136,311.1,0.44,0.62,2020-08-12,0506,1,nominal,2.0NRT,285.1,1.1,N
9.23996,-64.31084,302.8,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.9,1,N
9.23945,-64.30672,311.2,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.8,1,N
9.23894,-64.30264,314.4,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.2,1.1,N
9.23844,-64.2986,303.2,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,285,1.1,N
9.23364,-64.30753,324.4,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.9,8.2,N
9.23313,-64.30344,367,0.45,0.63,2020-08-12,0506,1,high,2.0NRT,285.7,18.1,N
9.23263,-64.29937,322,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.9,18.1,N
9.23467,-64.31586,299.8,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.6,0.9,N
9.23415,-64.31167,311.8,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,282.7,8.2,N
9.23213,-64.29531,302.5,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,284.7,2.9,N
9.24035,-64.31322,299.3,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.2,0.5,N
9.23981,-64.3091,305.9,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.9,1.1,N
9.23927,-64.30499,313.5,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.5,1.1,N
9.23874,-64.30096,315.4,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.4,2.5,N
9.23347,-64.3058,354.3,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,284.1,18.6,N
9.23293,-64.30172,327,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,286.7,27.5,N
9.23455,-64.31406,302.1,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283,1.3,N
9.23401,-64.30991,315,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.3,18.6,N
9.23241,-64.29768,315.6,0.45,0.63,2020-08-12,0506,1,nominal,2.0NRT,283.5,27.5,N
9.22416,-64.50927,303.8,0.47,0.64,2020-08-12,0506,1,nominal,2.0NRT,285.8,0.8,N
9.23285,-64.67181,324.7,0.48,0.65,2020-08-12,0506,1,nominal,2.0NRT,278.5,2.9,N
9.10673,-64.1412,313.5,0.44,0.62,2020-08-12,0506,1,nominal,2.0NRT,285.6,1.9,N
9.10517,-64.14106,312.4,0.44,0.62,2020-08-12,0506,1,nominal,2.0NRT,285.5,1.7,N
8.01513,-56.99302,306,0.45,0.39,2020-08-12,0506,1,nominal,2.0NRT,290.9,3.2,N
8.01158,-56.99356,324,0.45,0.39,2020-08-12,0506,1,nominal,2.0NRT,292.7,10.6,N
8.01098,-56.98951,320,0.45,0.39,2020-08-12,0506,1,nominal,2.0NRT,294,14.6,N
8.01194,-56.99227,331.7,0.45,0.39,2020-08-12,0506,1,nominal,2.0NRT,293.9,14,N
8.01132,-56.98822,309,0.45,0.39,2020-08-12,0506,1,nominal,2.0NRT,292.8,7.7,N
8.94425,-63.81706,367,0.42,0.61,2020-08-12,0506,1,high,2.0NRT,283.6,7.5,N
8.94376,-63.8133,335.2,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,282.5,7.5,N
8.93866,-63.81784,324.4,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,282.6,7.5,N
8.93816,-63.81406,309.3,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,281.7,7.5,N
8.93587,-63.92734,322.4,0.42,0.61,2020-08-12,0506,1,nominal,2.0NRT,285.9,1.7,N
8.56,-64.13657,367,0.43,0.62,2020-08-12,0506,1,high,2.0NRT,284.7,7.1,N
8.52853,-64.07356,312,0.43,0.62,2020-08-12,0506,1,nominal,2.0NRT,282.5,0.8,N
8.2807,-62.82159,304.5,0.35,0.56,2020-08-12,0506,1,nominal,2.0NRT,271.2,0.6,N
-1.27241,-48.84968,328.1,0.57,0.52,2020-08-12,0506,1,nominal,2.0NRT,289.1,5.3,N
-2.22399,-47.89654,304.9,0.34,0.56,2020-08-12,0506,1,nominal,2.0NRT,288.8,1.1,N
-2.22443,-47.89355,303.1,0.34,0.56,2020-08-12,0506,1,nominal,2.0NRT,288.3,1,N
-2.22907,-47.89759,304.9,0.34,0.56,2020-08-12,0506,1,nominal,2.0NRT,287.8,1.1,N
-2.22953,-47.89458,309.2,0.34,0.56,2020-08-12,0506,1,nominal,2.0NRT,288,1,N
-2.40691,-48.66209,302.9,0.61,0.53,2020-08-12,0506,1,nominal,2.0NRT,291.3,1.2,N
-2.56879,-48.09298,367,0.33,0.56,2020-08-12,0506,1,high,2.0NRT,291.6,7.3,N
-2.66504,-48.70874,324.4,0.61,0.53,2020-08-12,0506,1,nominal,2.0NRT,291.8,4.5,N
-2.6631,-49.62146,317.5,0.53,0.5,2020-08-12,0506,1,nominal,2.0NRT,292.5,3.7,N
-2.90753,-48.7598,316.8,0.61,0.53,2020-08-12,0506,1,nominal,2.0NRT,291.8,1.8,N
-3.17524,-47.52757,317.2,0.37,0.58,2020-08-12,0506,1,nominal,2.0NRT,290.8,1.3,N
-3.17573,-47.52427,307.1,0.37,0.58,2020-08-12,0506,1,nominal,2.0NRT,290.8,1.3,N
-3.09621,-48.36394,302,0.33,0.55,2020-08-12,0506,1,nominal,2.0NRT,291.1,0.4,N
-3.10123,-48.36477,307.2,0.33,0.55,2020-08-12,0506,1,nominal,2.0NRT,291.1,0.4,N
-2.53355,-53.95644,304.7,0.44,0.38,2020-08-12,0506,1,nominal,2.0NRT,292,0.6,N
-4.24726,-43.35318,304.1,0.76,0.77,2020-08-12,0506,1,nominal,2.0NRT,289.9,1.6,N
-4.25431,-43.3541,305.5,0.76,0.77,2020-08-12,0506,1,nominal,2.0NRT,290.2,1.6,N
-4.25529,-43.34737,301.6,0.76,0.77,2020-08-12,0506,1,nominal,2.0NRT,290.2,3.2,N
-4.26234,-43.3483,333.7,0.76,0.77,2020-08-12,0506,1,nominal,2.0NRT,290.6,7.7,N
-4.26139,-43.35487,302.5,0.76,0.77,2020-08-12,0506,1,nominal,2.0NRT,290.1,5,N
-4.25191,-43.35366,312.8,0.76,0.77,2020-08-12,0506,1,nominal,2.0NRT,290,3,N
-4.25285,-43.3469,306,0.76,0.77,2020-08-12,0506,1,nominal,2.0NRT,290.4,3,N
-4.2599,-43.34787,316.5,0.76,0.77,2020-08-12,0506,1,nominal,2.0NRT,290.2,3,N
-4.26696,-43.34877,324.3,0.76,0.77,2020-08-12,0506,1,nominal,2.0NRT,290.4,4.3,N
-4.02148,-47.29842,312.7,0.4,0.6,2020-08-12,0506,1,nominal,2.0NRT,290.2,1.5,N
-3.20924,-53.00339,304.4,0.49,0.4,2020-08-12,0506,1,nominal,2.0NRT,291.5,0.9,N
-3.10224,-53.99966,305.9,0.44,0.38,2020-08-12,0506,1,nominal,2.0NRT,291.3,0.7,N
-3.10284,-53.99881,307.9,0.44,0.38,2020-08-12,0506,1,nominal,2.0NRT,291.3,0.6,N
-3.21696,-54.87795,307.6,0.41,0.37,2020-08-12,0506,1,nominal,2.0NRT,283.3,2.3,N
-4.15967,-48.64239,301.8,0.32,0.55,2020-08-12,0506,1,nominal,2.0NRT,291.6,1,N
-4.16009,-48.63953,315,0.32,0.55,2020-08-12,0506,1,nominal,2.0NRT,292,1,N
-4.16051,-48.63664,311.6,0.32,0.55,2020-08-12,0506,1,nominal,2.0NRT,292.3,1.6,N
-4.62384,-46.27628,323.5,0.48,0.65,2020-08-12,0506,1,nominal,2.0NRT,290.3,2.8,N
-4.62981,-46.27674,332.7,0.48,0.65,2020-08-12,0506,1,nominal,2.0NRT,290.9,2.8,N
-4.6292,-46.28105,303.3,0.48,0.65,2020-08-12,0506,1,nominal,2.0NRT,289.3,2.8,N
-3.89403,-51.87724,314.9,0.39,0.44,2020-08-12,0506,1,nominal,2.0NRT,291.4,1.9,N
-3.89454,-51.87383,302.2,0.39,0.44,2020-08-12,0506,1,nominal,2.0NRT,288.9,0.4,N
-4.47535,-48.2003,324,0.35,0.57,2020-08-12,0506,1,nominal,2.0NRT,291.4,1.6,N
-4.4758,-48.19718,306,0.35,0.57,2020-08-12,0506,1,nominal,2.0NRT,291.4,1.6,N
-4.48053,-48.20119,323.8,0.35,0.57,2020-08-12,0506,1,nominal,2.0NRT,292.9,1.6,N
-4.48007,-48.20432,305.5,0.35,0.57,2020-08-12,0506,1,nominal,2.0NRT,292.2,2,N
-4.48099,-48.19805,309.5,0.35,0.57,2020-08-12,0506,1,nominal,2.0NRT,291.8,1.6,N
-4.28591,-49.95803,327.3,0.53,0.5,2020-08-12,0506,1,nominal,2.0NRT,290.6,3.9,N
